submission_id,age,ambiguous_response,itemName,category,answer,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,responseTime,settingName,trialNr,trial_type,competitor,sameCategory,otherCategory
308,39,NA,clothing-beach,taciturn,"Oh I’m sorry, we don’t sell those.",NA,main,Higher degree,290971,1667331504685,1667331213714,female,English,22257,clothing,2,main,0.525625,0.5387500000000001,0.304375
308,39,NA,touristInfo-childTheatre,other,"No, I’m sorry, we do have other shows on though?",NA,main,Higher degree,290971,1667331504685,1667331213714,female,English,36993,touristInfo,3,main,0.7173333333333334,0.29066666666666663,0.23266666666666666
308,39,NA,friendsActivities-boardGames,taciturn,"No, I don’t have it!",NA,main,Higher degree,290971,1667331504685,1667331213714,female,English,14440,friendsActivities,5,main,0.69,0.51,0.35857142857142854
308,39,NA,books-romance,taciturn,"No, I’m sorry we don’t have any poetry books",NA,main,Higher degree,290971,1667331504685,1667331213714,female,English,20058,books,6,main,0.75,0.5518181818181819,0.22954545454545455
308,39,NA,kidsActivities-crafts,taciturn,"No, I’m sorry but we are not doing pottery classes at the moment!",NA,main,Higher degree,290971,1667331504685,1667331213714,female,English,39556,kidsActivities,8,main,0.65875,0.6168750000000001,0.29125
308,39,NA,dutyFree-smokes,competitor,"No I’m sorry, just cigarettes.",NA,main,Higher degree,290971,1667331504685,1667331213714,female,English,21292,dutyFree,9,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
308,39,NA,bar-whiteWine,competitor,No but we have Chardonnay?,NA,main,Higher degree,290971,1667331504685,1667331213714,female,English,22965,bar,10,main,0.694375,0.343125,0.2796875
309,23,NA,bookingAgency-highClassAccommodation,other,"I'm afraid not, but we do have some other accommodation options available for tomorrow.",NA,main,Graduated College,403512,1667331530942,1667331127430,female,English,53112,bookingAgency,2,main,0.6166666666666667,0.6683333333333334,0.09666666666666668
309,23,NA,furniture-outdoors,competitor,"No, but this porch swing would make a great garden addition",NA,main,Graduated College,403512,1667331530942,1667331127430,female,English,41427,furniture,3,main,0.6264285714285714,0.5828571428571429,0.32285714285714284
309,23,NA,plants-flowers,competitor,"I don't actually, I've never grown them! Have some of these tulips for the apartment though",NA,main,Graduated College,403512,1667331530942,1667331127430,female,English,42609,plants,4,main,0.6066666666666667,0.5393333333333333,0.474
309,23,NA,movie-western,taciturn,We're not.,NA,main,Graduated College,403512,1667331530942,1667331127430,female,English,18634,movie,5,main,0.71,0.4760714285714286,0.3867857142857143
309,23,NA,kidsActivities-sports,competitor,"We don't have a specific cheerleading class, but come along to our dance class instead!",NA,main,Graduated College,403512,1667331530942,1667331127430,female,English,29846,kidsActivities,6,main,0.6115384615384616,0.5692307692307692,0.31346153846153846
309,23,NA,clothing-winter,other,"Not at the moment, but I can order one in for you",NA,main,Graduated College,403512,1667331530942,1667331127430,female,English,19364,clothing,8,main,0.609,0.629,0.1855
309,23,NA,friendsActivities-videoEntertainment,taciturn,"no, we don't have an xbox",NA,main,Graduated College,403512,1667331530942,1667331127430,female,English,15279,friendsActivities,10,main,0.4625,0.42291666666666666,0.2825
309,23,NA,petAdoption-hamster,competitor,"Not currently, but have you considered a gerbil?",NA,main,Graduated College,403512,1667331530942,1667331127430,female,English,16426,petAdoption,11,main,0.7925,0.5428125,0.2003125
310,30,NA,gym-boxing,competitor,Yes kickboxing,NA,main,Graduated College,407268,1667331534014,1667331126746,female,English,27581,gymActivities,1,main,0.7658333333333333,0.6591666666666667,0.33458333333333334
310,30,1,clothing-winter,sameCategory,Yes sweatshirts and hoodies,NA,main,Graduated College,407268,1667331534014,1667331126746,female,English,34598,clothing,2,main,0.609,0.629,0.1855
310,30,NA,kidsActivities-sports,competitor,There's a dancing class,NA,main,Graduated College,407268,1667331534014,1667331126746,female,English,48696,kidsActivities,3,main,0.6115384615384616,0.5692307692307692,0.31346153846153846
310,30,NA,cafe-pizza,competitor,Cheese pizza,NA,main,Graduated College,407268,1667331534014,1667331126746,female,English,32242,cafe,5,main,0.6307142857142857,0.3589285714285714,0.49964285714285717
310,30,NA,disney-princess,taciturn,No moana isn't an option today,NA,main,Graduated College,407268,1667331534014,1667331126746,female,English,27620,disney,6,main,0.7328571428571429,0.6878571428571428,0.4442857142857143
310,30,NA,friendsActivities-videoEntertainment,taciturn,No there's no xbox today,NA,main,Graduated College,407268,1667331534014,1667331126746,female,English,19616,friendsActivities,7,main,0.4625,0.42291666666666666,0.2825
310,30,NA,waterSport-muscle,sameCategory,No but there is  kayaks and pedal boats,NA,main,Graduated College,407268,1667331534014,1667331126746,female,English,47314,waterSport,9,main,0.71375,0.6059375,0.42000000000000004
310,30,1,books-fantasy,other,There is romance novels and science fiction,NA,main,Graduated College,407268,1667331534014,1667331126746,female,English,75616,books,10,main,0.6138461538461538,0.6207692307692307,0.36269230769230765
311,24,NA,cafe-pizza,competitor,we have cheese pizza - would this be okay?,NA,main,Graduated College,371221,1667331560776,1667331189555,female,English,30363,cafe,1,main,0.6307142857142857,0.3589285714285714,0.49964285714285717
311,24,NA,movie-western,competitor,"no, we're not. we are showing an adventure movie though.",NA,main,Graduated College,371221,1667331560776,1667331189555,female,English,35694,movie,4,main,0.71,0.4760714285714286,0.3867857142857143
311,24,NA,friendsActivities-videoEntertainment,competitor,"No, but I do have PlayStation games.",NA,main,Graduated College,371221,1667331560776,1667331189555,female,English,20938,friendsActivities,6,main,0.4625,0.42291666666666666,0.2825
311,24,NA,books-fantasy,other,"We don't currently have any fantasy novels in, however I can order some in for you if you want anything in particular.",NA,main,Graduated College,371221,1667331560776,1667331189555,female,English,43306,books,7,main,0.6138461538461538,0.6207692307692307,0.36269230769230765
311,24,NA,bookingAgency-highClassAccommodation,competitor,"Unfortunately no, but we do have a suite in a four-star hotel available?",NA,main,Graduated College,371221,1667331560776,1667331189555,female,English,45807,bookingAgency,8,main,0.6166666666666667,0.6683333333333334,0.09666666666666668
311,24,NA,dutyFree-sweets,sameCategory,We don't sell cookies but we do have gingerbread or waffles?,NA,main,Graduated College,371221,1667331560776,1667331189555,female,English,23666,dutyFree,9,main,0.7011111111111111,0.6200000000000001,0.4216666666666667
311,24,NA,electronics-console,sameCategory,"Unfortunately we don't. We do currently have an Xbox and a Wii. But if you are specifically looking for a Playstation, I can take your contact details and let you know when someone brings one in in the future.",NA,main,Graduated College,371221,1667331560776,1667331189555,female,English,76904,electronics,10,main,0.446875,0.43937499999999996,0.3746875
311,24,NA,kidsActivities-sports,sameCategory,"I'm sorry, there isn't.  We do have an acrobatics class, and a dancing class however, which are also good fun.",NA,main,Graduated College,371221,1667331560776,1667331189555,female,English,38830,kidsActivities,11,main,0.6115384615384616,0.5692307692307692,0.31346153846153846
312,35,NA,books-fantasy,taciturn,"No, we don't.",none,main,Graduated High-school,255233,1667331680867,1667331425634,male,English,23926,books,3,main,0.6138461538461538,0.6207692307692307,0.36269230769230765
312,35,NA,clothing-winter,taciturn,"No, we don't.",none,main,Graduated High-school,255233,1667331680867,1667331425634,male,English,20798,clothing,4,main,0.609,0.629,0.1855
312,35,NA,kidsActivities-sports,taciturn,"No, there isn't.",none,main,Graduated High-school,255233,1667331680867,1667331425634,male,English,14951,kidsActivities,5,main,0.6115384615384616,0.5692307692307692,0.31346153846153846
312,35,NA,friendsActivities-videoEntertainment,taciturn,"No, I don't.",none,main,Graduated High-school,255233,1667331680867,1667331425634,male,English,21255,friendsActivities,7,main,0.4625,0.42291666666666666,0.2825
312,35,NA,zoo-reptiles,taciturn,"No, we can't.",none,main,Graduated High-school,255233,1667331680867,1667331425634,male,English,14746,zoo,8,main,0.8405882352941176,0.655,0.4797058823529412
312,35,NA,movie-western,taciturn,"No, we aren't.",none,main,Graduated High-school,255233,1667331680867,1667331425634,male,English,14665,movie,9,main,0.71,0.4760714285714286,0.3867857142857143
312,35,NA,plants-flowers,taciturn,"No, I don't.",none,main,Graduated High-school,255233,1667331680867,1667331425634,male,English,23043,plants,10,main,0.6066666666666667,0.5393333333333333,0.474
312,35,NA,furniture-outdoors,taciturn,"No, we don't.",none,main,Graduated High-school,255233,1667331680867,1667331425634,male,English,18407,furniture,11,main,0.6264285714285714,0.5828571428571429,0.32285714285714284
315,21,NA,movie-western,other,"Not today, unfortunately. Is there anything else you would be interested in? I can show you our other screenings if you would like.","I was a little confused by the questions to enter in a term. I'm unsure whether they were attention-checks, or whether the word was supposed to be included in my answer.",main,Graduated High-school,785430,1667331867731,1667331082301,male,English,82439,movie,1,main,0.71,0.4760714285714286,0.3867857142857143
315,21,NA,gym-boxing,competitor,I'm sorry to say that we are not currently offering boxing classes. Would you be interested in kickboxing?,"I was a little confused by the questions to enter in a term. I'm unsure whether they were attention-checks, or whether the word was supposed to be included in my answer.",main,Graduated High-school,785430,1667331867731,1667331082301,male,English,65450,gymActivities,2,main,0.7658333333333333,0.6591666666666667,0.33458333333333334
315,21,NA,furniture-outdoors,competitor,"I'm sorry, but we don't currently have any deck chairs in stock. Could I interest you in a wicker-back chair? There's other options, so feel free to take a look around.","I was a little confused by the questions to enter in a term. I'm unsure whether they were attention-checks, or whether the word was supposed to be included in my answer.",main,Graduated High-school,785430,1667331867731,1667331082301,male,English,101396,furniture,3,main,0.6264285714285714,0.5828571428571429,0.32285714285714284
315,21,NA,electronics-console,sameCategory,"I'm sorry, but we don't currently have any PlayStations in at the moment. Would you be interested in any of our other consoles? We have a switch, Wii and an Xbox. We also have a desktop computer in stock if you're interesting in PC gaming.","I was a little confused by the questions to enter in a term. I'm unsure whether they were attention-checks, or whether the word was supposed to be included in my answer.",main,Graduated High-school,785430,1667331867731,1667331082301,male,English,81974,electronics,4,main,0.446875,0.43937499999999996,0.3746875
315,21,NA,bookingAgency-highClassAccommodation,sameCategory,"My deepest apologies, but we don't. Would you be interested in a 4-star hotel, or penthouse apartment?","I was a little confused by the questions to enter in a term. I'm unsure whether they were attention-checks, or whether the word was supposed to be included in my answer.",main,Graduated High-school,785430,1667331867731,1667331082301,male,English,107455,bookingAgency,5,main,0.6166666666666667,0.6683333333333334,0.09666666666666668
315,21,NA,touristInfo-clubbing,competitor,We don't have any electronic music shows today. Perhaps you'd be interested in a hip-hop event today with a DJ. We also have other things going on if you'd like to take a look.,"I was a little confused by the questions to enter in a term. I'm unsure whether they were attention-checks, or whether the word was supposed to be included in my answer.",main,Graduated High-school,785430,1667331867731,1667331082301,male,English,95171,touristInfo,6,main,0.6145454545454545,0.4509090909090909,0.3190909090909091
315,21,NA,clothing-winter,sameCategory,"I'm sorry, but we don't have any wool sweaters, but we have sweatshirts and winter coats if you need to stay warm.","I was a little confused by the questions to enter in a term. I'm unsure whether they were attention-checks, or whether the word was supposed to be included in my answer.",main,Graduated High-school,785430,1667331867731,1667331082301,male,English,39665,clothing,8,main,0.609,0.629,0.1855
315,21,NA,dutyFree-sweets,sameCategory,"I'm sorry, but we don't sell cookies. We have gingerbread and swiss chocolate available if you're interested.","I was a little confused by the questions to enter in a term. I'm unsure whether they were attention-checks, or whether the word was supposed to be included in my answer.",main,Graduated High-school,785430,1667331867731,1667331082301,male,English,36297,dutyFree,10,main,0.7011111111111111,0.6200000000000001,0.4216666666666667
316,23,NA,friendsActivities-videoEntertainment,competitor,I don't have any xbox games because I have a Playstation. I hope that's okay. I think we can still have lots of fun.,NA,main,Higher degree,428656,1667332147059,1667331718403,female,English,50302,friendsActivities,1,main,0.4625,0.42291666666666666,0.2825
316,23,NA,cafe-pizza,competitor,"Yes, our cheese pizza is veggie. We don't have any vegan pizzas though if that was what you meant?",NA,main,Higher degree,428656,1667332147059,1667331718403,female,English,40826,cafe,2,main,0.6307142857142857,0.3589285714285714,0.49964285714285717
316,23,NA,kidsActivities-sports,competitor,There is not a specific cheerleading class but there is a dancing class.,NA,main,Higher degree,428656,1667332147059,1667331718403,female,English,31300,kidsActivities,4,main,0.6115384615384616,0.5692307692307692,0.31346153846153846
316,23,NA,waterSport-muscle,competitor,We haven't got any canoes but we do have kayaks and other types of boats if you would be interested?,NA,main,Higher degree,428656,1667332147059,1667331718403,female,English,35028,waterSport,5,main,0.71375,0.6059375,0.42000000000000004
316,23,NA,disney-princess,other,I'm really sorry but you can't today. There are lots of other characters that you can see though!,NA,main,Higher degree,428656,1667332147059,1667331718403,female,English,34955,disney,8,main,0.7328571428571429,0.6878571428571428,0.4442857142857143
316,23,NA,plants-flowers,other,I'm really sorry but I haven't got any peonies at the moment. I have some other flowers if you would like some?,NA,main,Higher degree,428656,1667332147059,1667331718403,female,English,50740,plants,9,main,0.6066666666666667,0.5393333333333333,0.474
316,23,NA,clothing-winter,sameCategory,"We haven't got any wool sweaters I am afraid, we do have sweatshirts and hoodies though?",NA,main,Higher degree,428656,1667332147059,1667331718403,female,English,63319,clothing,11,main,0.609,0.629,0.1855
313,32,NA,touristInfo-childTheatre,competitor,"There aren't any performances in the theatre for children today. However, there is a circus show available that could be suitable for children",NA,main,Graduated College,536300,1667331728302,1667331192002,female,English,86027,touristInfo,1,main,0.7173333333333334,0.29066666666666663,0.23266666666666666
313,32,NA,furniture-indoors,sameCategory,"We don't have an armchair. However, we have several other types of chair that may interest you, including a rocking chair and a bean bag chair.",NA,main,Graduated College,536300,1667331728302,1667331192002,female,English,60934,furniture,3,main,0.502,0.40700000000000003,0.31700000000000006
313,32,NA,waterSport-motor,other,"We don't rent jet skis, but we have other types of equipment for water sports",NA,main,Graduated College,536300,1667331728302,1667331192002,female,English,50765,waterSport,4,main,0.7446666666666667,0.6006666666666667,0.5023333333333333
313,32,NA,bookingAgency-lowClassAccommodation,sameCategory,"There isn't a bed available in the youth hostel tomorrow night. But there is a couch surfing place, a cheap bed and breakfast room or a budget hotel available that could be within your budget",NA,main,Graduated College,536300,1667331728302,1667331192002,female,English,106157,bookingAgency,6,main,0.5255555555555556,0.683888888888889,0.09222222222222223
313,32,NA,friendsActivities-boardGames,competitor,"I don't have the game clue, but I have monopoly",NA,main,Graduated College,536300,1667331728302,1667331192002,female,English,34613,friendsActivities,8,main,0.69,0.51,0.35857142857142854
313,32,NA,cafe-pie,competitor,"We don't have raspberry cake, but we have raspberry pie. If you want cake, we have lemon cake",NA,main,Graduated College,536300,1667331728302,1667331192002,female,English,42508,cafe,9,main,0.726,0.33099999999999996,0.22899999999999998
313,32,NA,plants-green,competitor,"I don't have an aloe vera plant, but I do have an agave plant instead",NA,main,Graduated College,536300,1667331728302,1667331192002,female,English,45934,plants,10,main,0.5927777777777777,0.4822222222222222,0.4772222222222222
313,32,NA,clothing-beach,taciturn,We don't have any Hawaiian shirts,NA,main,Graduated College,536300,1667331728302,1667331192002,female,English,36508,clothing,11,main,0.525625,0.5387500000000001,0.304375
314,52,NA,petAdoption-dogs,taciturn,Sorry no we don't have any.,NA,main,Higher degree,633755,1667331736986,1667331103231,female,English,35645,petAdoption,2,main,0.36727272727272725,0.5036363636363637,0.14954545454545454
314,52,NA,books-romance,competitor,We don't have a book of love poems but we do have books on French love letters.,NA,main,Higher degree,633755,1667331736986,1667331103231,female,English,75051,books,3,main,0.75,0.5518181818181819,0.22954545454545455
314,52,NA,clothing-beach,taciturn,"Sorry we don't have any
",NA,main,Higher degree,633755,1667331736986,1667331103231,female,English,30582,clothing,5,main,0.525625,0.5387500000000001,0.304375
314,52,NA,gym-yoga,taciturn,Sorry we dont,NA,main,Higher degree,633755,1667331736986,1667331103231,female,English,20189,gymActivities,6,main,0.62,0.5859090909090909,0.2913636363636364
314,52,NA,waterSport-motor,taciturn,Sorry we dont,NA,main,Higher degree,633755,1667331736986,1667331103231,female,English,34104,waterSport,7,main,0.7446666666666667,0.6006666666666667,0.5023333333333333
314,52,NA,dutyFree-smokes,taciturn,Sorry we dont,NA,main,Higher degree,633755,1667331736986,1667331103231,female,English,24946,dutyFree,8,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
314,52,NA,bookingAgency-lowClassAccommodation,taciturn,Sorry we dont have any youth hostels,NA,main,Higher degree,633755,1667331736986,1667331103231,female,English,49415,bookingAgency,9,main,0.5255555555555556,0.683888888888889,0.09222222222222223
314,52,NA,zoo-xl,taciturn,There are no tigers,NA,main,Higher degree,633755,1667331736986,1667331103231,female,English,28586,zoo,10,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
318,26,NA,electronics-laptop,taciturn,No I do not,NA,main,Graduated High-school,240061,1667371964064,1667371724003,female,English,17979,electronics,1,main,0.68,0.27375000000000005,0.21125
318,26,NA,disney-action,taciturn,"No, not today.",NA,main,Graduated High-school,240061,1667371964064,1667371724003,female,English,11233,disney,3,main,0.8253846153846154,0.7434615384615384,0.3388461538461539
318,26,NA,zoo-xl,competitor,"There isn't a tiger here, but there's a lion!",NA,main,Graduated High-school,240061,1667371964064,1667371724003,female,English,22251,zoo,4,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
318,26,NA,bar-whiteWine,taciturn,Not tonight,NA,main,Graduated High-school,240061,1667371964064,1667371724003,female,English,21308,bar,5,main,0.694375,0.343125,0.2796875
318,26,NA,books-romance,competitor,We have French Love Letters?,NA,main,Graduated High-school,240061,1667371964064,1667371724003,female,English,18888,books,7,main,0.75,0.5518181818181819,0.22954545454545455
318,26,NA,touristInfo-childTheatre,competitor,"Not today, but we do have a circus",NA,main,Graduated High-school,240061,1667371964064,1667371724003,female,English,23264,touristInfo,8,main,0.7173333333333334,0.29066666666666663,0.23266666666666666
318,26,NA,gym-yoga,competitor,Pilates ok?,NA,main,Graduated High-school,240061,1667371964064,1667371724003,female,English,11985,gymActivities,9,main,0.62,0.5859090909090909,0.2913636363636364
318,26,NA,waterSport-motor,taciturn,"No, sorry",NA,main,Graduated High-school,240061,1667371964064,1667371724003,female,English,19939,waterSport,10,main,0.7446666666666667,0.6006666666666667,0.5023333333333333
319,38,1,bar-whiteWine,taciturn,"No we don’t sell wine
",NA,main,Higher degree,292059,1667372100116,1667371808057,female,English,36711,bar,2,main,0.694375,0.343125,0.2796875
319,38,NA,petAdoption-dogs,taciturn,No sorry we don’t,NA,main,Higher degree,292059,1667372100116,1667371808057,female,English,18351,petAdoption,3,main,0.36727272727272725,0.5036363636363637,0.14954545454545454
319,38,NA,touristInfo-childTheatre,competitor,There is a circus show on today,NA,main,Higher degree,292059,1667372100116,1667371808057,female,English,38798,touristInfo,4,main,0.7173333333333334,0.29066666666666663,0.23266666666666666
319,38,NA,waterSport-motor,taciturn,No sorry we don’t,NA,main,Higher degree,292059,1667372100116,1667371808057,female,English,21213,waterSport,6,main,0.7446666666666667,0.6006666666666667,0.5023333333333333
319,38,NA,books-romance,competitor,No but we do have romance novels,NA,main,Higher degree,292059,1667372100116,1667371808057,female,English,23284,books,7,main,0.75,0.5518181818181819,0.22954545454545455
319,38,NA,zoo-xl,competitor,No but let’s go see the lions,NA,main,Higher degree,292059,1667372100116,1667371808057,female,English,30235,zoo,8,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
319,38,NA,gym-yoga,competitor,No but you can try pilates,NA,main,Higher degree,292059,1667372100116,1667371808057,female,English,22403,gymActivities,9,main,0.62,0.5859090909090909,0.2913636363636364
319,38,NA,electronics-laptop,competitor,No but would you like to look at the air?,NA,main,Higher degree,292059,1667372100116,1667371808057,female,English,20003,electronics,11,main,0.68,0.27375000000000005,0.21125
320,46,NA,cafe-pizza,competitor,we have a cheese pizza,NA,main,Graduated High-school,350174,1667372141937,1667371791763,female,english,27044,cafe,1,main,0.6307142857142857,0.3589285714285714,0.49964285714285717
320,46,NA,plants-flowers,taciturn,no sorry i dont,NA,main,Graduated High-school,350174,1667372141937,1667371791763,female,english,43478,plants,2,main,0.6066666666666667,0.5393333333333333,0.474
320,46,NA,clothing-winter,competitor,i have sweatshirts,NA,main,Graduated High-school,350174,1667372141937,1667371791763,female,english,36500,clothing,3,main,0.609,0.629,0.1855
320,46,NA,dutyFree-sweets,taciturn,no im sorry i dont,NA,main,Graduated High-school,350174,1667372141937,1667371791763,female,english,22813,dutyFree,4,main,0.7011111111111111,0.6200000000000001,0.4216666666666667
320,46,NA,electronics-console,taciturn,im sorry i dont,NA,main,Graduated High-school,350174,1667372141937,1667371791763,female,english,29658,electronics,5,main,0.446875,0.43937499999999996,0.3746875
320,46,NA,friendsActivities-videoEntertainment,taciturn,no sorry i dont,NA,main,Graduated High-school,350174,1667372141937,1667371791763,female,english,21486,friendsActivities,8,main,0.4625,0.42291666666666666,0.2825
320,46,NA,waterSport-muscle,taciturn,im sorry i dont,NA,main,Graduated High-school,350174,1667372141937,1667371791763,female,english,17745,waterSport,9,main,0.71375,0.6059375,0.42000000000000004
320,46,1,touristInfo-clubbing,other,we do have a variety of music,NA,main,Graduated High-school,350174,1667372141937,1667371791763,female,english,32205,touristInfo,10,main,0.6145454545454545,0.4509090909090909,0.3190909090909091
321,24,NA,furniture-indoors,sameCategory,Sorry I don't have an armchair but I do have a rocking chair or sofa which you may like.,NA,main,Higher degree,453191,1667372171798,1667371718607,female,NA,42565,furniture,2,main,0.502,0.40700000000000003,0.31700000000000006
321,24,NA,touristInfo-childTheatre,sameCategory,There are no theatre performances today for children but there is a circus show or flea market if you think they might enjoy that.,NA,main,Higher degree,453191,1667372171798,1667371718607,female,NA,63900,touristInfo,3,main,0.7173333333333334,0.29066666666666663,0.23266666666666666
321,24,NA,waterSport-motor,competitor,We offer water ski equipment.,NA,main,Higher degree,453191,1667372171798,1667371718607,female,NA,35582,waterSport,4,main,0.7446666666666667,0.6006666666666667,0.5023333333333333
321,24,NA,clothing-beach,competitor,We have a wide variety of t-shits which may suit you but I am not sure if there are Hawaiian shirts.,NA,main,Higher degree,453191,1667372171798,1667371718607,female,NA,43749,clothing,6,main,0.525625,0.5387500000000001,0.304375
321,24,NA,bar-whiteWine,sameCategory,"Unfortunately not, but I could offer you a Chardonnay or beer?",NA,main,Higher degree,453191,1667372171798,1667371718607,female,NA,39900,bar,7,main,0.694375,0.343125,0.2796875
321,24,1,gym-yoga,competitor,"Sadly we do not offer yoga classes but we have a wide range of classes including karate, aeorobics, pilates, kickboxing and zumba which you may enjoy. Pilates definitely has some overlaps with yoga for example.",NA,main,Higher degree,453191,1667372171798,1667371718607,female,NA,68599,gymActivities,8,main,0.62,0.5859090909090909,0.2913636363636364
321,24,NA,zoo-xl,competitor,"There are no tigers at the zoo today, but we can go see the lions, do you know the difference?",NA,main,Higher degree,453191,1667372171798,1667371718607,female,NA,29249,zoo,9,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
321,24,NA,books-romance,sameCategory,We do not have love poems but we have a book of French love letters or romance novels if that interests you.,NA,main,Higher degree,453191,1667372171798,1667371718607,female,NA,40200,books,11,main,0.75,0.5518181818181819,0.22954545454545455
330,41,NA,movie-western,taciturn,"No unfortunately not
",NA,main,Graduated College,421174,1667372306931,1667371885757,male,English,72575,movie,1,main,0.71,0.4760714285714286,0.3867857142857143
330,41,NA,plants-flowers,taciturn,No I dont,NA,main,Graduated College,421174,1667372306931,1667371885757,male,English,36913,plants,2,main,0.6066666666666667,0.5393333333333333,0.474
330,41,NA,furniture-outdoors,taciturn,We don’t sorry,NA,main,Graduated College,421174,1667372306931,1667371885757,male,English,34521,furniture,4,main,0.6264285714285714,0.5828571428571429,0.32285714285714284
330,41,NA,electronics-console,taciturn,No we dont,NA,main,Graduated College,421174,1667372306931,1667371885757,male,English,19826,electronics,5,main,0.446875,0.43937499999999996,0.3746875
330,41,NA,kidsActivities-sports,competitor,No but we have dancing,NA,main,Graduated College,421174,1667372306931,1667371885757,male,English,30779,kidsActivities,6,main,0.6115384615384616,0.5692307692307692,0.31346153846153846
330,41,NA,petAdoption-hamster,taciturn,Sorry no,NA,main,Graduated College,421174,1667372306931,1667371885757,male,English,43808,petAdoption,7,main,0.7925,0.5428125,0.2003125
330,41,NA,zoo-reptiles,taciturn,Not today,NA,main,Graduated College,421174,1667372306931,1667371885757,male,English,36339,zoo,9,main,0.8405882352941176,0.655,0.4797058823529412
330,41,NA,friendsActivities-videoEntertainment,taciturn,No we dont,NA,main,Graduated College,421174,1667372306931,1667371885757,male,English,26856,friendsActivities,11,main,0.4625,0.42291666666666666,0.2825
336,59,NA,electronics-laptop,competitor,Sorry we only have a MacBook Air in stock,NA,main,Graduated High-school,588359,1667372369483,1667371781124,female,English,49407,electronics,2,main,0.68,0.27375000000000005,0.21125
336,59,NA,dutyFree-smokes,competitor,No sorry only cigarettes,NA,main,Graduated High-school,588359,1667372369483,1667371781124,female,English,42520,dutyFree,4,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
336,59,NA,bookingAgency-lowClassAccommodation,competitor,No but we have a room in a budget hotel,NA,main,Graduated High-school,588359,1667372369483,1667371781124,female,English,145600,bookingAgency,5,main,0.5255555555555556,0.683888888888889,0.09222222222222223
336,59,1,zoo-xl,other,No because they are hiding in the bushes,NA,main,Graduated High-school,588359,1667372369483,1667371781124,female,English,39293,zoo,6,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
336,59,NA,plants-green,other,No but would love to add it too my collection,NA,main,Graduated High-school,588359,1667372369483,1667371781124,female,English,38918,plants,7,main,0.5927777777777777,0.4822222222222222,0.4772222222222222
336,59,NA,kidsActivities-crafts,competitor,No but you will like the painting class,NA,main,Graduated High-school,588359,1667372369483,1667371781124,female,English,58018,kidsActivities,8,main,0.65875,0.6168750000000001,0.29125
336,59,NA,cafe-pie,competitor,No but we have raspberry pie,NA,main,Graduated High-school,588359,1667372369483,1667371781124,female,English,23577,cafe,11,main,0.726,0.33099999999999996,0.22899999999999998
346,56,NA,books-romance,taciturn,"Sorry, we don’t stock poetry.",NA,main,Graduated High-school,504159,1667372524683,1667372020524,female,English,45032,books,1,main,0.75,0.5518181818181819,0.22954545454545455
346,56,1,petAdoption-dogs,other,"I’m afraid not. Would you be interested in any other breeds?

",NA,main,Graduated High-school,504159,1667372524683,1667372020524,female,English,59876,petAdoption,2,main,0.36727272727272725,0.5036363636363637,0.14954545454545454
346,56,NA,waterSport-motor,competitor,"Sorry no, but we do have water skis.
",NA,main,Graduated High-school,504159,1667372524683,1667372020524,female,English,165679,waterSport,5,main,0.7446666666666667,0.6006666666666667,0.5023333333333333
346,56,NA,clothing-beach,taciturn,"Sorry, we don’t have any.",NA,main,Graduated High-school,504159,1667372524683,1667372020524,female,English,28579,clothing,6,main,0.525625,0.5387500000000001,0.304375
346,56,NA,gym-yoga,other,I’m afraid not. Would you be interested in any other classes.,NA,main,Graduated High-school,504159,1667372524683,1667372020524,female,English,36193,gymActivities,7,main,0.62,0.5859090909090909,0.2913636363636364
346,56,NA,electronics-laptop,taciturn,Sorry we don’t have one.,NA,main,Graduated High-school,504159,1667372524683,1667372020524,female,English,26897,electronics,8,main,0.68,0.27375000000000005,0.21125
346,56,NA,movie-fantasy,taciturn,"No, not today.",NA,main,Graduated High-school,504159,1667372524683,1667372020524,female,English,16749,movie,9,main,0.5854545454545454,0.46545454545454545,0.6022727272727273
346,56,NA,cafe-pie,competitor,Not today but we do have pie.,NA,main,Graduated High-school,504159,1667372524683,1667372020524,female,English,29968,cafe,11,main,0.726,0.33099999999999996,0.22899999999999998
322,60,NA,waterSport-motor,taciturn,"No, Sorry, we don't.",NA,main,Graduated College,335871,1667372175003,1667371839132,other,English,59744,waterSport,1,main,0.7446666666666667,0.6006666666666667,0.5023333333333333
322,60,NA,touristInfo-childTheatre,taciturn,"No, sorry, there isn't.",NA,main,Graduated College,335871,1667372175003,1667371839132,other,English,30796,touristInfo,3,main,0.7173333333333334,0.29066666666666663,0.23266666666666666
322,60,NA,petAdoption-dogs,taciturn,We don't have any Dalmatians.,NA,main,Graduated College,335871,1667372175003,1667371839132,other,English,29689,petAdoption,4,main,0.36727272727272725,0.5036363636363637,0.14954545454545454
