submission_id,age,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,responseTime,settingName,trialNr,trial_type,itemName,answer,category,response_option,option_category,new_category
4706,23,,main,Graduated College,119359,1672240253405,1672240134046,male,English,18788,kidsActivities,3,main,kidsActivities-crafts,"No, only acrobatics, watercolor and carpentry",fullList,"carpentry, acrobatics, watercolor painting","competitor, sameCategory, otherCategory",fullList
4706,23,,main,Graduated College,119359,1672240253405,1672240134046,male,English,21142,petAdoption,5,main,petAdoption-dogs,"no, only golden retirevers, gerbils and chihuahuas",fullList,"chihuahua, gerbil, golden retriever","competitor, sameCategory, otherCategory",fullList
4651,60,,main,Graduated High-school,201156,1672168679852,1672168478696,male,English,37411,clothing,3,main,clothing-clothes,"No we haven't - we have shorts, necklaces and sweatshirts.",fullList,"shorts, sweatshirt, necklace","competitor, sameCategory, otherCategory",fullList
4651,60,,main,Graduated High-school,201156,1672168679852,1672168478696,male,English,47828,friendsActivities,5,main,friendsActivities-boardGames,"I have prepared movies, checkers and Monopoly. I may have scrabble somewhere - shall I have a look?",fullList,"Monopoly, checkers, movie","competitor, sameCategory, otherCategory",fullList
4692,20,,main,Graduated High-school,194401,1672237099998,1672236905597,other,English,53010,bookingAgency,5,main,bookingAgency-highClassAccommodation,"There isn't, sorry, however we do have a room in a bed-and-breakfast, a suite in a four-star hotel and an apartment that's close to the city.",fullList,"four-star hotel, bed-and-breakfast, apartment","competitor, sameCategory, otherCategory",fullList
4685,27,,main,Graduated College,95714,1672237002197,1672236906483,male,English,19997,waterSport,5,main,waterSport-muscle,"Kayaks, pedal boats and water ski equipment, but no canoes.",fullList,"kayak, pedal boat, water ski equipment","competitor, sameCategory, otherCategory",fullList
4656,62,,main,Graduated High-school,305912,1672168784565,1672168478653,female,english,58977,friendsActivities,4,main,friendsActivities-boardGames,"No, we don't have scrabble, but we do have monopoly, and there's also checkers and some movie we can watch",fullList,"Monopoly, checkers, movie","competitor, sameCategory, otherCategory",fullList
4656,62,,main,Graduated High-school,305912,1672168784565,1672168478653,female,english,77248,kidsActivities,5,main,kidsActivities-crafts,Unfortunately we don't have a pottery class. But maybe you would like a painting class. Or there'd also carpentry or acrobatics classes.,fullList,"carpentry, acrobatics, watercolor painting","competitor, sameCategory, otherCategory",fullList
4662,22,,main,Higher degree,445193,1672168924340,1672168479147,male,English,119539,dutyFree,2,main,dutyFree-sweets,I'm sorry we don't have cookies. Would you like to purchase some duty-free granola bars or gingerbread instead? We've also got cigarettes on sale if you'd like.,fullList,"gingerbread, granola bars, cigarettes","competitor, sameCategory, otherCategory",fullList
4662,22,,main,Higher degree,445193,1672168924340,1672168479147,male,English,88755,books,3,main,books-fantasy,"Hi, sorry we don't have those in stock at the moment. Though if you're interested, we've got some mystery novels, adventure novels and books of French love letters.",fullList,"mystery, adventure, French love letters","competitor, sameCategory, otherCategory",fullList
4662,22,,main,Higher degree,445193,1672168924340,1672168479147,male,English,60138,bar,5,main,bar-tea,"Sorry ma'am, we only serve soda, Chardonnay and iced coffee here. Would you like some?",fullList,"iced coffee, soda, Chardonnay","competitor, sameCategory, otherCategory",fullList
4713,26,,main,Graduated High-school,190952,1672240314740,1672240123788,male,English,48001,friendsActivities,3,main,friendsActivities-videoEntertainment,"I do not have netflix, but we can play some Xbox games and Monopoly. I also have some movies available for us to watch without needing Netflix.",fullList,"movie, Xbox games, Monopoly","competitor, sameCategory, otherCategory",fullList
4713,26,,main,Graduated High-school,190952,1672240314740,1672240123788,male,English,18382,clothing,4,main,clothing-acc,"We do not have earrings, we only have necklaces, sunglasses, and shorts in stock.",fullList,"necklace, sunglasses, shorts","competitor, sameCategory, otherCategory",fullList
4728,46,,main,Higher degree,272615,1672240412216,1672240139601,female,english,55349,clothing,2,main,clothing-acc,"no, sorry just sunglasses, shorts and necklaces",fullList,"necklace, sunglasses, shorts","competitor, sameCategory, otherCategory",fullList
4741,63,All worked fine,main,Graduated High-school,462786,1672240717892,1672240255106,male,English,103228,kidsActivities,5,main,kidsActivities-crafts,"I'm sorry but we don't have any kilns to give pottery classes at the moment. Have you tried all of watercolour painting, carpentry and acrobatics before and given up on them?",fullList,"carpentry, acrobatics, watercolor painting","competitor, sameCategory, otherCategory",fullList
4677,33,an actual enjoyable survey. thanks! :),main,Graduated College,332258,1672171893603,1672171561345,other,English,23401,bar,3,main,bar-tea,"sorry, no. we only have soda, chardonnay, and iced coffee.",fullList,"iced coffee, soda, Chardonnay","competitor, sameCategory, otherCategory",fullList
4677,33,an actual enjoyable survey. thanks! :),main,Graduated College,332258,1672171893603,1672171561345,other,English,30893,electronics,4,main,electronics-console,"We don't, sorry, but we have a gameboy, macbook air, and an xbox if you'd be interested in looking at those.",fullList,"Xbox, Gameboy, MacBook Air","competitor, sameCategory, otherCategory",fullList
4688,34,,main,Graduated College,143033,1672237050935,1672236907902,female,English,17775,gymActivities,3,main,gym-boxing,"Not at the moment, just kickboxing, pilates and karate.",fullList,"kickboxing, karate, pilates","competitor, sameCategory, otherCategory",fullList
4725,40,,main,Higher degree,249426,1672240369811,1672240120385,female,english,60204,kidsActivities,1,main,kidsActivities-sports,"No there is a karate class, a watercolor painting class and an acrobatics class. You may enjoy acrobatics though it is pretty similar to gymnastics in many ways and you can learn some similar skills.",fullList,"acrobatics, karate, watercolor painting","competitor, sameCategory, otherCategory",fullList
4725,40,,main,Higher degree,249426,1672240369811,1672240120385,female,english,28716,electronics,2,main,electronics-console,"No we don't have any play stations. We have a Gameboy, an xbos and a mac book air.",fullList,"Gameboy, Xbox, MacBook Air","competitor, sameCategory, otherCategory",fullList
4697,57,,main,Graduated College,291393,1672237238869,1672236947476,male,English,121856,gymActivities,2,main,gym-boxing,"Not boxing, but we offer kickboxing, pliates and karate classes which might be worthwhile checking out",fullList,"kickboxing, karate, pilates","competitor, sameCategory, otherCategory",fullList
4698,58,,main,Graduated College,295519,1672237210045,1672236914526,male,english,101388,bookingAgency,2,main,bookingAgency-highClassAccommodation,"No sorry, but we do have an up market apartment, a suite in a 4 star hotel or a room in a lower end b and b",fullList,"bed-and-breakfast, apartment, four-star hotel","competitor, sameCategory, otherCategory",fullList
4745,32,,main,Higher degree,1448945,1672241577263,1672240128318,male,English,147446,petAdoption,4,main,petAdoption-dogs,"Sorry we don't have any Dalmations in the rescue centre. We only have Chihuahuas, gerbils and golden retrievers. Would you like to have a look",fullList,"golden retriever, chihuahua, gerbil","competitor, sameCategory, otherCategory",fullList
4766,30,,main,Higher degree,663522,1672244426512,1672243762990,male,English,119891,friendsActivities,3,main,friendsActivities-boardGames,"No, I wish i do but i have prepared some nice movies, monopoly and checkers",fullList,"Monopoly, checkers, movie","competitor, sameCategory, otherCategory",fullList
4766,30,,main,Higher degree,663522,1672244426512,1672243762990,male,English,211379,bar,5,main,bar-whiteWine,"Sorry Madam. We do not serve Sauvignon Blanc in our hotel. Here are a list of drinks we have available Chardonnay, craft beer and iced coffee",fullList,"Chardonnay, craft beer, iced coffee","competitor, sameCategory, otherCategory",fullList
4720,39,,main,Graduated College,219925,1672240341308,1672240121383,male,english,49642,bar,1,main,bar-tea,"we dont im afraid we have soda, iced coffee and chardonnay only.",fullList,"iced coffee, soda, Chardonnay","competitor, sameCategory, otherCategory",fullList
4720,39,,main,Graduated College,219925,1672240341308,1672240121383,male,english,45217,zoo,5,main,zoo-reptiles,"no we cant we can go see the turtles, lion or iguanas if you like",fullList,"iguana, turtle, lion","competitor, sameCategory, otherCategory",fullList
4735,42,,main,Graduated High-school,389836,1672240523325,1672240133489,male,English,121196,petAdoption,5,main,petAdoption-hamster,"I’m sorry we do not currently have hamsters. The adoption center currently has gerbils, ferrets, and golden retrievers.",fullList,"gerbil, ferret, golden retriever","competitor, sameCategory, otherCategory",fullList
4750,30,,main,Graduated College,132518,1672243858741,1672243726223,male,English,41055,bookingAgency,1,main,bookingAgency-lowClassAccommodation,"No, but there is a room in a cheap bed-and-breakfast, a suite in a 4-star hotel, and a room in a budget hotel.",fullList,"bed-and-breakfast, budget hotel, four-star hotel","competitor, sameCategory, otherCategory",fullList
4750,30,,main,Graduated College,132518,1672243858741,1672243726223,male,English,22487,waterSport,3,main,waterSport-motor,"No we only rent rubber dinghies, kayaks, and water ski equipment.",fullList,"water ski equipment, rubber dinghies, kayak","competitor, sameCategory, otherCategory",fullList
4750,30,,main,Graduated College,132518,1672243858741,1672243726223,male,English,17463,friendsActivities,4,main,friendsActivities-boardGames,"No, but I have Monopoly, checkers, and some movies!",fullList,"Monopoly, checkers, movie","competitor, sameCategory, otherCategory",fullList
4751,28,,main,Graduated College,147153,1672243869023,1672243721870,male,English,51453,bookingAgency,1,main,bookingAgency-lowClassAccommodation,"No, the only options we have are a room in a budget hotel, a suite in a four-star hotel, and a roon in a cheap bed-and-breakfast.",fullList,"bed-and-breakfast, budget hotel, four-star hotel","competitor, sameCategory, otherCategory",fullList
4756,26,,main,Graduated College,227328,1672243962813,1672243735485,female,English,32052,cafe,2,main,cafe-pizza,"I'm afraid we only have cheese pizza and pepperoni pizza, not veggie pizzas here. However, we also have raspberry pie if that interests you?",fullList,"cheese, pepperoni, raspberry pie","competitor, sameCategory, otherCategory",fullList
4756,26,,main,Graduated College,227328,1672243962813,1672243735485,female,English,54607,electronics,4,main,electronics-console,"Unfortunately we do not have any PlayStations here. We currently have Xbox and Gameboys in terms of consoles. Or if you prefer to game on a laptop, we have MacBook Airs also available.",fullList,"Xbox, Gameboy, MacBook Air","competitor, sameCategory, otherCategory",fullList
4736,27,,main,Graduated High-school,420516,1672240544516,1672240124000,male,English,196932,interior,1,main,interior-green,"Unfortunately, I don't at the moment. I only have tulips, an agave plant and an oil painting. It might be possible to get you some if I'm given some time to work on it.",fullList,"agave, tulips, oil painting","competitor, sameCategory, otherCategory",fullList
4764,35,,main,Graduated College,511266,1672244258996,1672243747730,female,English,123703,waterSport,1,main,waterSport-muscle,"No, but we do rent out pedal boats, water ski equipment and kayaks.",fullList,"kayak, pedal boat, water ski equipment","competitor, sameCategory, otherCategory",fullList
4627,30,,main,Graduated College,169632,1672165773559,1672165603927,male,English,33634,books,4,main,books-fantasy,No we only sell books on french love letters and adventure novels,other,"adventure, French love letters","competitor, otherCategory",otherCategory
4653,45,,main,Graduated High-school,217021,1672168702974,1672168485953,female,English,43859,touristInfo,1,main,touristInfo-clubbing,The DJ might play some electronic music.,other,,alternative,alternative
4605,23,,main,Graduated College,247064,1672163430843,1672163183779,female,English,37760,electronics,4,main,electronics-console,Unfortunately we do not have any playstations in stock. However we do have other electronics and game consoles.,other,,alternative,alternative
4643,60,,main,Graduated College,678649,1672166354788,1672165676139,male,English,212361,zoo,2,main,zoo-reptiles,Yes. We'll see it soon. Let's see all the animals. We'll be at the reptile house soon.,other,,alternative,alternative
4613,30,,main,Graduated College,112591,1672164823439,1672164710848,female,English,20503,electronics,3,main,electronics-console,"We don't unfortunately, would you like me to show you what we have in stock?",other,,alternative,alternative
4634,69,,main,Did not graduate High-school,227212,1672165893433,1672165666221,male,English,32403,bar,3,main,bar-whiteWine,Sorry we only have Chardonnay or iced coffee,other,"Chardonnay, iced coffee","competitor, otherCategory",otherCategory
4657,62,Nothing to add.,main,Graduated College,307308,1672168785168,1672168477860,male,English,47628,friendsActivities,2,main,friendsActivities-videoEntertainment,"Afraid not, but i've prepared some movies and games for us all.",other,movie,competitor,competitor
4670,33,,main,Graduated College,170482,1672171760039,1672171589557,male,English,26988,interior,4,main,interior-deco,No but I do have water colours.,other,,alternative,alternative
4620,28,,main,Higher degree,231683,1672164906357,1672164674674,female,English,51081,bookingAgency,2,main,bookingAgency-highClassAccommodation,No it isn’t however could i interest you in this one?,other,,alternative,alternative
4620,28,,main,Higher degree,231683,1672164906357,1672164674674,female,English,30836,zoo,4,main,zoo-reptiles,We will work our away around and get there eventually,other,,alternative,alternative
4620,28,,main,Higher degree,231683,1672164906357,1672164674674,female,English,20144,bar,5,main,bar-tea,I don’t but I can see what I can do,other,,alternative,alternative
4642,68,,main,Did not graduate High-school,506044,1672166176808,1672165670764,male,English,92199,zoo,3,main,zoo-reptiles,Sorry they do not have a chameleon but they have other animals to see in the zoo.,other,,alternative,alternative
4679,36,,main,Graduated High-school,371599,1672171954719,1672171583120,male,English,110021,interior,1,main,interior-green,"I don't, but I'd quite like one, next time I'm at the garden centre, I'll pick one up for each of us. You can have one as a house warminf present.",other,,alternative,alternative
4679,36,,main,Graduated High-school,371599,1672171954719,1672171583120,male,English,71739,clothing,2,main,clothing-clothes,"I'm very sorry, we don't have that in stock, I'll speak to our other stores and see if we have anything like that in stock elsewhere for you.",other,,alternative,alternative
4638,39,,main,Higher degree,363856,1672166025082,1672165661226,male,English,110468,touristInfo,1,main,touristInfo-clubbing,"Hi, we don't have any electronic music events in town today but we do have several other music events. Would you be interested to know more about these?",other,,alternative,alternative
4638,39,,main,Higher degree,363856,1672166025082,1672165661226,male,English,70223,petAdoption,2,main,petAdoption-hamster,"Hello, well we don't have any in right now. Is there something about hamsters that really interest you? Because we do have other animal in need of rehoming",other,,alternative,alternative
4638,39,,main,Higher degree,363856,1672166025082,1672165661226,male,English,59352,books,4,main,books-fantasy,While we don't have any directly of that genre please take a look at these other titles that may have something you are looking for,other,,alternative,alternative
4641,49,,main,Did not graduate High-school,201162,1672166111327,1672165910165,female,English,63925,petAdoption,5,main,petAdoption-dogs,No we don’t have any Dalmatian’s at present but we have these other breeds,other,,alternative,alternative
4702,54,,main,Graduated College,432511,1672237346494,1672236913983,male,English,81871,electronics,5,main,electronics-console,"No sorry, we don't stock any Playstations. Do any of these other games consoles interest you?",other,,alternative,alternative
4703,44,,main,Graduated College,896341,1672237798872,1672236902531,male,English,302246,friendsActivities,2,main,friendsActivities-videoEntertainment,I don't have Netflix but I have some movies and games for us to play this evening. You won't miss Netflix trust me!,other,movie,"competitor, alternative",other_response
4703,44,,main,Graduated College,896341,1672237798872,1672236902531,male,English,57279,gymActivities,3,main,gym-boxing,No we do not have boxing classes but we offer the following classes if these are of interest to you ?,other,,alternative,alternative
4703,44,,main,Graduated College,896341,1672237798872,1672236902531,male,English,255950,dutyFree,5,main,dutyFree-sweets,"I'm sorry but I dont have any cookies at the moment, but I will check for you if we can offer that, I have the following items if these interest you?",other,,alternative,alternative
4671,42,,main,Graduated High-school,139008,1672171774501,1672171635493,female,English,22823,kidsActivities,5,main,kidsActivities-crafts,"No, but we have some great alternatives",other,,alternative,alternative
4708,36,,main,Graduated High-school,145436,1672240271362,1672240125926,male,English,23864,interior,2,main,interior-deco,"No, but I can make you one.",other,,alternative,alternative
4724,43,,main,Graduated College,238749,1672240365099,1672240126350,female,English,50687,friendsActivities,5,main,friendsActivities-videoEntertainment,"No, there is no Netflix but there’s plenty of other options for entertainment.",other,,alternative,alternative
4655,38,,main,Higher degree,281556,1672168763309,1672168481753,female,English,52872,dutyFree,1,main,dutyFree-smokes,"No I’m afraid we do not sell those on board.
Would you like anything else?
",other,,alternative,alternative
4678,51,all great.,main,Graduated College,366214,1672171954080,1672171587866,female,"English, Estonian",39383,friendsActivities,5,main,friendsActivities-videoEntertainment,"Netflix is boring, let's play some games guys",other,,alternative,alternative
4680,56,,main,Graduated High-school,408270,1672171995137,1672171586867,female,English,33926,bar,2,main,bar-tea,We don’t generally have iced tea but I’ll see what I can do for you,other,,alternative,alternative
4680,56,,main,Graduated High-school,408270,1672171995137,1672171586867,female,English,63033,interior,3,main,interior-deco,Yes I have some paintings. Also if interested I have plant as well to make your house look homely,other,,alternative,alternative
4744,50,,main,Graduated College,679177,1672240884035,1672240204858,female,English,118834,books,2,main,books-fantasy,"Unfortunately we don't have them on shelf at the moment, however, I'd be happy to order some for you if you're interested.",other,,alternative,alternative
4744,50,,main,Graduated College,679177,1672240884035,1672240204858,female,English,170711,kidsActivities,4,main,kidsActivities-sports,No. We have other interesting classes if you'd like to try.,other,,alternative,alternative
4666,25,,main,Graduated College,114802,1672171693907,1672171579105,female,English,32468,zoo,5,main,zoo-reptiles,"Yes, we can look at the reptile area",other,,alternative,alternative
4741,63,All worked fine,main,Graduated High-school,462786,1672240717892,1672240255106,male,English,114856,dutyFree,2,main,dutyFree-smokes,"Sorry, but we are sold out of cigars at the moment. I can arrange for some to be available when we land tho if you tell me which ones you are interested in.",other,,alternative,alternative
4716,24,,main,Higher degree,204818,1672240331817,1672240126999,female,english,37352,zoo,4,main,zoo-reptiles,let’s see the other animals first and then we can find the chameleon,other,,alternative,alternative
4734,40,,main,Higher degree,394492,1672240506248,1672240111756,male,english,35363,friendsActivities,3,main,friendsActivities-boardGames,"Sorry, I haven't. I've got other games",other,,alternative,alternative
4734,40,,main,Higher degree,394492,1672240506248,1672240111756,male,english,34676,gymActivities,4,main,gym-yoga,No we don't but we do offer many other classes that might be of interest?,other,,alternative,alternative
4694,25,i enjoyed this id like to do more like this,main,Graduated High-school,213829,1672237113708,1672236899879,female,English,54641,waterSport,3,main,waterSport-motor,"We do have a range of water ski equipment, but I will have to double check if we specifically have jet skis avaliable at the moment",competitor,water ski equipment,competitor,competitor
4684,67,none,main,Higher degree,431656,1672172747943,1672172316287,female,English,81032,petAdoption,1,main,petAdoption-dogs,"Currently no but we do have other dogs desperate for a new homme

",other,,alternative,alternative
4684,67,none,main,Higher degree,431656,1672172747943,1672172316287,female,English,85391,bookingAgency,2,main,bookingAgency-lowClassAccommodation,Not that precise accommodation but we do have alternatives which are not too expensive,other,,alternative,alternative
4688,34,,main,Graduated College,143033,1672237050935,1672236907902,female,English,23216,zoo,4,main,zoo-reptiles,Soon we can see something very like a chameleon,other,,alternative,alternative
4719,34,Nil,main,Higher degree,212503,1672240338178,1672240125675,female,english,29635,books,4,main,books-fantasy,no not here but can I recommend something else?,other,,alternative,alternative
4719,34,Nil,main,Higher degree,212503,1672240338178,1672240125675,female,english,38203,zoo,5,main,zoo-reptiles,"I'm not sure if there are any. Should we walk around and see?
",other,,alternative,alternative
4722,76,,main,Graduated College,221967,1672240350422,1672240128455,female,English,34530,petAdoption,5,main,petAdoption-dogs,"No, sorry. We do have some other dogs you may like to see",other,,alternative,alternative
4729,24,,main,Graduated High-school,264807,1672240412648,1672240147841,male,English,68851,zoo,1,main,zoo-reptiles,Maybe. I'm not sure if there is a chameleon or not. Let's double check the map.,other,,alternative,alternative
4729,24,,main,Graduated High-school,264807,1672240412648,1672240147841,male,English,45217,friendsActivities,2,main,friendsActivities-videoEntertainment,"No, I don't but if you do then you can log in on my Xbox and we can watch a movie.",other,movie,"competitor, alternative",other_response
4754,44,,main,Graduated College,215809,1672243943151,1672243727342,male,English,48656,friendsActivities,3,main,friendsActivities-boardGames,That's a great game!  We might have it.  Let me go look.,other,,alternative,alternative
4697,57,,main,Graduated College,291393,1672237238869,1672236947476,male,English,44705,clothing,5,main,clothing-acc,Not at the moment. We are expecting a delivery later this week. Is there anything in oarticular you are looking for,other,,alternative,alternative
4698,58,,main,Graduated College,295519,1672237210045,1672236914526,male,english,38041,clothing,3,main,clothing-acc,"No sorry we sold the last ones this morning, they will be in stock next Tuesday",other,,alternative,alternative
4749,42,,main,Graduated High-school,127488,1672243854044,1672243726556,male,English,24448,books,5,main,books-fantasy,"Not at the moment, can i help you find something else?",other,,alternative,alternative
4712,27,,main,Higher degree,175776,1672240302383,1672240126607,female,English,44165,petAdoption,2,main,petAdoption-hamster,No we don't have any hamsters but we have other small animals.,other,,alternative,alternative
4718,38,,main,Graduated High-school,194962,1672240333851,1672240138889,male,English,30045,zoo,2,main,zoo-xl,I'm not sure if they have tigers,other,,alternative,alternative
4718,38,,main,Graduated High-school,194962,1672240333851,1672240138889,male,English,19777,bar,4,main,bar-whiteWine,Il see if there is any in the back,other,,alternative,alternative
4714,29,,main,Higher degree,180206,1672240318791,1672240138585,female,English,27037,friendsActivities,3,main,friendsActivities-videoEntertainment,I have some movies prepared or we could play some games,other,movie,alternative,alternative
4743,55,,main,Graduated High-school,670232,1672240799995,1672240129763,male,english,90563,friendsActivities,4,main,friendsActivities-boardGames,Yes but it has letters missing so we'll have to stick to these two games or watch a movie.,other,movie,alternative,alternative
4746,30,,main,Graduated High-school,213485,1672242522442,1672242308957,male,English,37930,zoo,3,main,zoo-xl,"We will but let's look at other animals first
",other,,alternative,alternative
4761,41,,main,Graduated College,284164,1672244039324,1672243755160,male,english,52361,books,1,main,books-romance,Wait and I will have a look.,other,,alternative,alternative
4739,38,,main,Graduated College,511041,1672240637108,1672240126067,female,English,30536,zoo,2,main,zoo-reptiles,I don't believe they have chameleons at this zoo.  But they have other reptiles we can look at.,other,,alternative,alternative
4727,36,,main,Graduated High-school,186614,1672240399192,1672240212578,male,English,42385,kidsActivities,1,main,kidsActivities-sports,"I'm sorry there isn't, but let me show you what we do have available",other,,alternative,alternative
4742,42,,main,Graduated High-school,221861,1672240750257,1672240528396,male,English,48789,interior,4,main,interior-green,I have several other plants but do not currently have an aloe vera plant.,other,,alternative,alternative
4742,42,,main,Graduated High-school,221861,1672240750257,1672240528396,male,English,72010,touristInfo,5,main,touristInfo-childTheatre,There’s not a theater performance scheduled but there are several other featured events.,other,,alternative,alternative
4740,41,,main,Graduated College,520475,1672240684262,1672240163787,male,English,125335,cafe,2,main,cafe-pizza,"Hi . When you say veggie pizza , can that be a cheese pizza ? As we have that which has no meat! We do have a scrummy raspberry pie too if that might take your fancy . But I’m afraid we don’t specifically have a veggie pizza on offer today .",other,"cheese, raspberry pie","competitor, otherCategory",otherCategory
4740,41,,main,Graduated College,520475,1672240684262,1672240163787,male,English,92023,friendsActivities,3,main,friendsActivities-videoEntertainment,"Oh no don’t have Netflix . We have something much better than that …  a selection of films to hand without scrolling through a subscription site . We have board games like Monopoly and computer games, so who needs Netflix",other,"movies, Monopoly","competitor, otherCategory",otherCategory
4757,57,,main,Graduated College,233601,1672243964113,1672243730512,female,English,30057,friendsActivities,3,main,friendsActivities-boardGames,No scrabble but lots of other things; do you want to choose one of these instead?,other,,alternative,alternative
4748,24,,main,Graduated College,106734,1672243838314,1672243731580,male,English,18371,interior,3,main,interior-green,I dont but I may next year,other,,alternative,alternative
4759,39,,main,Graduated College,268729,1672243997648,1672243728919,female,English,50844,bookingAgency,5,main,bookingAgency-highClassAccommodation,"No, but there is a suite at a four-star hotel or a room at a cheap bed and breakfast.",other,"four-star hotel, bed-and-breakfast","competitor, otherCategory",otherCategory
4758,27,,main,Graduated College,232156,1672243966180,1672243734024,male,English,53945,petAdoption,1,main,petAdoption-hamster,"I personally don't, but it's has been tempting!",other,,alternative,alternative
4765,35,,main,Graduated College,205041,1672244285138,1672244080097,male,English,19751,electronics,2,main,electronics-console,"No, sorry, we have other consoles though",other,,alternative,alternative
4764,35,,main,Graduated College,511266,1672244258996,1672243747730,female,English,62039,petAdoption,4,main,petAdoption-hamster,"No we don't. If you are interested in finding out more info of any of our other animals, just ask.",other,,alternative,alternative
4682,56,Thank you,main,Graduated College,534728,1672172136788,1672171602060,male,English,127269,zoo,3,main,zoo-reptiles,I don’t think they have a chameleon but they’ve got lions! They’re much more exciting!,otherCategory,lion,otherCategory,otherCategory
4715,43,,main,Graduated High-school,200018,1672240321928,1672240121910,male,English,38725,zoo,4,main,zoo-reptiles,No the zoo doesn't have any of those but they have lions,otherCategory,lion,otherCategory,otherCategory
4627,30,,main,Graduated College,169632,1672165773559,1672165603927,male,English,41141,interior,3,main,interior-deco,"We dont have watercolour but we do have, Oil paintings and printed photographs",sameCategory,"oil painting, photographs","competitor, sameCategory",sameCategory
4652,36,,main,Graduated High-school,217810,1672168701395,1672168483585,female,"english, welsh",43175,touristInfo,3,main,touristInfo-clubbing,only hip hop and jazz sorry,sameCategory,"jazz, hip hop DJ","competitor, sameCategory",sameCategory
4632,69,,main,Graduated High-school,208141,1672165879722,1672165671581,female,English,26584,gymActivities,1,main,gym-yoga,"No I'm sorry, but maybe you would like to try a zumba class",sameCategory,zumba,sameCategory,sameCategory
4616,27,,main,Higher degree,132469,1672164859766,1672164727297,female,,41258,kidsActivities,4,main,kidsActivities-crafts,"Unfortunately not this year, but you can try either carpentry or water colour painting.",sameCategory,"carpentry, watercolor painting","competitor, sameCategory",sameCategory
4637,56,,main,Higher degree,293013,1672166014283,1672165721270,male,English,60151,interior,4,main,interior-green,"No, would you like an agave plant or some tulips instead?",sameCategory,"agave, tulips","competitor, sameCategory",sameCategory
4614,30,,main,Graduated College,142055,1672164834373,1672164692318,male,English,24283,clothing,3,main,clothing-clothes,"No, but we do have a selection of sweatshirts.",sameCategory,sweatshirt,sameCategory,sameCategory
4614,30,,main,Graduated College,142055,1672164834373,1672164692318,male,English,29872,interior,4,main,interior-green,I have some tulips or an agave plant.,sameCategory,"agave, tulips","competitor, sameCategory",sameCategory
4624,22,,main,Higher degree,111973,1672165025747,1672164913774,female,English,31800,books,4,main,books-fantasy,"Unfortunately, we do not have any psychological thrillers in stock. We have mystery and adventure books, which may be suitable alternatives.",sameCategory,"mystery, adventure","competitor, sameCategory",sameCategory
4619,34,,main,Graduated High-school,208664,1672164898665,1672164690001,female,British,28249,friendsActivities,5,main,friendsActivities-boardGames,No but we have checkers and monopoly,sameCategory,"Monopoly, checkers","competitor, sameCategory",sameCategory
4643,60,,main,Graduated College,678649,1672166354788,1672165676139,male,English,82681,dutyFree,3,main,dutyFree-sweets,"The closest we have to cookies, sir, are granola bars and gingerbread.",sameCategory,"gingerbread, granola bars","competitor, sameCategory",sameCategory
4630,36,,main,Graduated College,158740,1672165844403,1672165685663,female,,39627,bookingAgency,3,main,bookingAgency-lowClassAccommodation,"There isn't anything in a hostel, maybe a budget room or cheap b&b would be useful?",sameCategory,"bed-and-breakfast, budget hotel","competitor, sameCategory",sameCategory
4630,36,,main,Graduated College,158740,1672165844403,1672165685663,female,,29649,clothing,4,main,clothing-clothes,"We only have sweatshirts unfortunately, but I might be able to get something in if you could come back",sameCategory,sweatshirt,sameCategory,sameCategory
4644,58,,main,Graduated College,272968,1672167891866,1672167618898,male,English,50817,waterSport,4,main,waterSport-muscle,No we have no canoes but we do offer kayaks and pedal boats,sameCategory,"kayak, pedal boat","competitor, sameCategory",sameCategory
4610,30,,main,Higher degree,106785,1672164788994,1672164682209,female,English,18099,electronics,2,main,electronics-console,"No, but we have a gameboy or xbox",sameCategory,"Xbox, Gameboy","competitor, sameCategory",sameCategory
4629,45,,main,Higher degree,166231,1672165840245,1672165674014,female,English,77851,bookingAgency,1,main,bookingAgency-highClassAccommodation,"No, we have a suite available in a four star hotel or an apartment close to the city.",sameCategory,"four-star hotel, apartment","competitor, sameCategory",sameCategory
4634,69,,main,Did not graduate High-school,227212,1672165893433,1672165666221,male,English,33660,friendsActivities,1,main,friendsActivities-boardGames,Sorry i do not so I have arranged either Monopoloy or checkers,sameCategory,"checkers, Monopoly","competitor, sameCategory",sameCategory
4634,69,,main,Did not graduate High-school,227212,1672165893433,1672165666221,male,English,27992,clothing,4,main,clothing-clothes,Sorry no but i can offer sweatshirts,sameCategory,sweatshirt,sameCategory,sameCategory
4611,22,,main,Graduated College,108851,1672164802989,1672164694138,female,English,22783,cafe,5,main,cafe-pizza,"No, but our pepperoni is excellent.",sameCategory,pepperoni,sameCategory,sameCategory
4642,68,,main,Did not graduate High-school,506044,1672166176808,1672165670764,male,English,112363,dutyFree,1,main,dutyFree-sweets,Sorry i have only have gingerbread and granola bars for sale.,sameCategory,"gingerbread, granola bars","competitor, sameCategory",sameCategory
4660,38,,main,Graduated College,340022,1672168822320,1672168482298,male,English,81303,interior,2,main,interior-deco,"No but I have some printed photographs, and an oil painting if you're interested?",sameCategory,"oil painting, photographs","competitor, sameCategory",sameCategory
